5.192304253578186035e-01,7.104056477546691895e-01
4.934627413749694824e-01,6.621453762054443359e-01
4.964472353458404541e-01,6.704260706901550293e-01
4.709557592868804932e-01,5.725442171096801758e-01
4.927788376808166504e-01,6.397361159324645996e-01
4.924802184104919434e-01,6.036399602890014648e-01
4.930509626865386963e-01,5.061414241790771484e-01
3.176461458206176758e-01,4.654046297073364258e-01
4.922440946102142334e-01,4.366770982742309570e-01
4.915655851364135742e-01,4.044072329998016357e-01
4.913847446441650391e-01,2.673904597759246826e-01
5.191563367843627930e-01,7.169219255447387695e-01
5.182220339775085449e-01,7.228922843933105469e-01
5.170578360557556152e-01,7.266319394111633301e-01
5.167691707611083984e-01,7.628909349441528320e-01
5.174234509468078613e-01,7.747839093208312988e-01
5.171101093292236328e-01,7.886118292808532715e-01
5.163502693176269531e-01,8.018856048583984375e-01
5.033543705940246582e-01,8.178952932357788086e-01
4.943523108959197998e-01,6.701135635375976562e-01
4.656479060649871826e-01,6.635461449623107910e-01
2.343560457229614258e-01,3.419561386108398438e-01
3.966158628463745117e-01,4.813879728317260742e-01
3.724243640899658203e-01,4.852768182754516602e-01
3.468924760818481445e-01,4.854866266250610352e-01
3.077853918075561523e-01,4.693279564380645752e-01
4.149314165115356445e-01,4.745106995105743408e-01
3.531859517097473145e-01,4.287001490592956543e-01
3.803523182868957520e-01,4.311559796333312988e-01
3.286240100860595703e-01,4.308563172817230225e-01
3.132467865943908691e-01,4.369592070579528809e-01
2.916324138641357422e-01,4.800608158111572266e-01
4.111630916595458984e-01,8.352086544036865234e-01
3.062797188758850098e-01,4.606979489326477051e-01
2.296541631221771240e-01,4.476426541805267334e-01
2.643911242485046387e-01,4.584659934043884277e-01
3.654878139495849609e-01,5.971105098724365234e-01
4.797441363334655762e-01,7.019940614700317383e-01
4.812587797641754150e-01,7.175154685974121094e-01
4.426485896110534668e-01,7.005659341812133789e-01
4.168481230735778809e-01,6.991403698921203613e-01
4.500976204872131348e-01,7.118874192237854004e-01
4.257389903068542480e-01,7.076351642608642578e-01
3.722132444381713867e-01,7.341213226318359375e-01
4.720574617385864258e-01,6.601911783218383789e-01
4.678123593330383301e-01,6.382372379302978516e-01
2.796963453292846680e-01,4.142692089080810547e-01
4.192738831043243408e-01,5.399899482727050781e-01
4.079841077327728271e-01,6.292337179183959961e-01
4.073877036571502686e-01,6.129177808761596680e-01
2.941117286682128906e-01,5.794759988784790039e-01
4.689631462097167969e-01,6.042066812515258789e-01
3.360621333122253418e-01,4.057471752166748047e-01
3.023835420608520508e-01,4.065786600112915039e-01
2.539168894290924072e-01,3.105617165565490723e-01
4.420479834079742432e-01,4.334279596805572510e-01
4.038257598876953125e-01,4.381516277790069580e-01
3.498187065124511719e-01,7.052161693572998047e-01
2.644018530845642090e-01,6.566775441169738770e-01
4.256989955902099609e-01,6.448206305503845215e-01
4.466513395309448242e-01,6.557654142379760742e-01
3.807206749916076660e-01,7.001160979270935059e-01
3.880718946456909180e-01,7.028964757919311523e-01
2.902554869651794434e-01,3.868985772132873535e-01
4.060776233673095703e-01,6.332519650459289551e-01
3.818895816802978516e-01,4.134130477905273438e-01
3.775247633457183838e-01,3.931552767753601074e-01
3.441016674041748047e-01,2.747993171215057373e-01
2.678206861019134521e-01,3.455702960491180420e-01
3.575446009635925293e-01,3.308089375495910645e-01
2.661359012126922607e-01,3.967069387435913086e-01
2.475177645683288574e-01,3.696529269218444824e-01
4.800769984722137451e-01,7.106317877769470215e-01
4.461894333362579346e-01,7.065680623054504395e-01
4.212015867233276367e-01,7.035169601440429688e-01
4.306137561798095703e-01,6.484457254409790039e-01
3.845092654228210449e-01,7.015089988708496094e-01
3.994663059711456299e-01,7.229693531990051270e-01
3.914844393730163574e-01,7.044135332107543945e-01
4.412389397621154785e-01,6.489973664283752441e-01
4.299561977386474609e-01,7.109142541885375977e-01
4.538452327251434326e-01,7.158661484718322754e-01
4.828618466854095459e-01,7.219344377517700195e-01
4.641092419624328613e-01,8.124549388885498047e-01
4.742286503314971924e-01,7.958360910415649414e-01
4.764116704463958740e-01,7.829475402832031250e-01
4.795374870300292969e-01,7.690892219543457031e-01
4.825288057327270508e-01,7.581021189689636230e-01
4.295575916767120361e-01,7.342631816864013672e-01
4.241607785224914551e-01,7.384130358695983887e-01
4.174342751502990723e-01,7.446405887603759766e-01
4.123514592647552490e-01,7.515605688095092773e-01
3.776063919067382812e-01,6.818751096725463867e-01
2.369032204151153564e-01,5.314241051673889160e-01
4.952455163002014160e-01,6.715997457504272461e-01
4.118876755237579346e-01,7.210907936096191406e-01
4.057050645351409912e-01,7.216339111328125000e-01
4.572025537490844727e-01,6.654501557350158691e-01
4.118049442768096924e-01,6.441373825073242188e-01
4.519944489002227783e-01,6.610378623008728027e-01
3.952266573905944824e-01,5.480628609657287598e-01
3.536980748176574707e-01,5.599153041839599609e-01
4.029878973960876465e-01,6.184211969375610352e-01
2.873885631561279297e-01,2.877116799354553223e-01
3.019838929176330566e-01,3.314538598060607910e-01
3.281677365303039551e-01,3.842079639434814453e-01
3.966078758239746094e-01,7.654756307601928711e-01
4.348168373107910156e-01,4.038116931915283203e-01
4.189242124557495117e-01,3.342876434326171875e-01
4.100542664527893066e-01,2.688013613224029541e-01
3.226715326309204102e-01,4.794783294200897217e-01
2.675687074661254883e-01,4.921335279941558838e-01
4.247130453586578369e-01,4.687582552433013916e-01
2.883781194686889648e-01,4.401651024818420410e-01
4.360114037990570068e-01,5.304704308509826660e-01
4.247270524501800537e-01,6.311521530151367188e-01
2.453134655952453613e-01,5.055298209190368652e-01
2.849720716476440430e-01,5.137385129928588867e-01
3.166295289993286133e-01,5.285347104072570801e-01
3.632111549377441406e-01,5.280880331993103027e-01
3.966111540794372559e-01,5.191199183464050293e-01
4.199721217155456543e-01,5.102598667144775391e-01
4.687680602073669434e-01,5.101147890090942383e-01
2.454137802124023438e-01,5.549057722091674805e-01
2.698438465595245361e-01,4.329514205455780029e-01
4.804053008556365967e-01,6.690735220909118652e-01
4.183605015277862549e-01,5.684648752212524414e-01
2.264283001422882080e-01,4.270676970481872559e-01
4.373549222946166992e-01,5.013946890830993652e-01
4.007602035999298096e-01,6.135552525520324707e-01
2.981044650077819824e-01,4.554162621498107910e-01
4.240627288818359375e-01,6.106296777725219727e-01
2.457920312881469727e-01,5.909240841865539551e-01
4.219871759414672852e-01,4.617279171943664551e-01
4.462442398071289062e-01,6.063112020492553711e-01
3.095394968986511230e-01,7.460592389106750488e-01
3.164184689521789551e-01,7.665188312530517578e-01
2.306470870971679688e-01,5.469481945037841797e-01
2.795643806457519531e-01,7.041605710983276367e-01
2.371923327445983887e-01,4.045819640159606934e-01
4.090140461921691895e-01,8.609179258346557617e-01
4.831737875938415527e-01,6.704762578010559082e-01
3.965582847595214844e-01,5.802466869354248047e-01
2.451574206352233887e-01,4.558711051940917969e-01
3.493183851242065430e-01,4.718756079673767090e-01
3.732526898384094238e-01,4.716837406158447266e-01
3.939696252346038818e-01,7.247233986854553223e-01
2.485306560993194580e-01,6.021933555603027344e-01
4.546524882316589355e-01,9.031898379325866699e-01
3.822310566902160645e-01,8.468351364135742188e-01
3.524497151374816895e-01,8.120422363281250000e-01
4.912728071212768555e-01,3.354294300079345703e-01
5.069929957389831543e-01,9.118157029151916504e-01
3.931055963039398193e-01,4.679861962795257568e-01
4.103222489356994629e-01,4.628121852874755859e-01
4.192989468574523926e-01,4.610901474952697754e-01
2.526518702507019043e-01,4.201808571815490723e-01
4.023027420043945312e-01,4.630413651466369629e-01
3.815030455589294434e-01,4.682380557060241699e-01
3.598636388778686523e-01,4.709632396697998047e-01
3.378810882568359375e-01,4.700044691562652588e-01
3.231107890605926514e-01,4.673291444778442383e-01
2.252232730388641357e-01,3.788595795631408691e-01
3.312165737152099609e-01,4.692572355270385742e-01
4.967057108879089355e-01,6.818744540214538574e-01
4.030933380126953125e-01,6.762765645980834961e-01
4.262340068817138672e-01,6.443892717361450195e-01
4.551049172878265381e-01,6.803357601165771484e-01
4.930902719497680664e-01,4.677634537220001221e-01
3.437435030937194824e-01,7.867878675460815430e-01
3.749533891677856445e-01,8.232481479644775391e-01
4.524714946746826172e-01,8.876976370811462402e-01
2.888897061347961426e-01,7.167393565177917480e-01
4.153674542903900146e-01,4.612222313880920410e-01
4.518846273422241211e-01,5.507062077522277832e-01
5.061336159706115723e-01,8.982477188110351562e-01
4.149017333984375000e-01,8.796702623367309570e-01
2.383518517017364502e-01,5.998908877372741699e-01
4.538772106170654297e-01,7.476326227188110352e-01
4.484401345252990723e-01,7.554163932800292969e-01
4.429188370704650879e-01,7.661918401718139648e-01
4.393437206745147705e-01,7.781619429588317871e-01
4.260690212249755859e-01,7.936490774154663086e-01
4.045103788375854492e-01,7.045884132385253906e-01
3.998492658138275146e-01,7.016086578369140625e-01
3.957786262035369873e-01,6.985834836959838867e-01
3.585595488548278809e-01,6.904958486557006836e-01
2.757142186164855957e-01,6.256673932075500488e-01
4.526157081127166748e-01,5.195208191871643066e-01
4.397327005863189697e-01,4.537751078605651855e-01
4.247543811798095703e-01,4.515589177608489990e-01
4.092072248458862305e-01,7.074138522148132324e-01
2.791334390640258789e-01,6.775746345520019531e-01
4.607200026512145996e-01,4.624454081058502197e-01
4.182662665843963623e-01,8.107120394706726074e-01
4.926458299160003662e-01,5.709000229835510254e-01
4.696610569953918457e-01,5.432804822921752930e-01
4.928448498249053955e-01,5.402656197547912598e-01
4.324702620506286621e-01,5.850060582160949707e-01
5.050324201583862305e-01,8.731191158294677734e-01
5.041337013244628906e-01,8.426020741462707520e-01
4.600228667259216309e-01,8.349460363388061523e-01
3.579220771789550781e-01,7.425642013549804688e-01
3.798767030239105225e-01,6.292982697486877441e-01
3.853923678398132324e-01,7.782865762710571289e-01
3.251597285270690918e-01,6.208859086036682129e-01
3.574205338954925537e-01,6.504507064819335938e-01
3.061820566654205322e-01,6.519585847854614258e-01
4.545861780643463135e-01,8.629767298698425293e-01
4.169988036155700684e-01,5.904195308685302734e-01
3.446144759654998779e-01,7.616374492645263672e-01
3.774755597114562988e-01,7.993081808090209961e-01
3.339503407478332520e-01,7.078508734703063965e-01
2.573342919349670410e-01,6.422824263572692871e-01
3.085354566574096680e-01,7.109858989715576172e-01
2.540717422962188721e-01,6.514956355094909668e-01
3.381869196891784668e-01,6.714138388633728027e-01
4.353294372558593750e-01,5.593829154968261719e-01
4.331247806549072266e-01,6.446039080619812012e-01
