5.369666814804077148e-01,7.033662796020507812e-01
5.542087554931640625e-01,6.244964003562927246e-01
5.344465970993041992e-01,6.473315358161926270e-01
5.202678442001342773e-01,5.473524332046508789e-01
5.560319423675537109e-01,6.013033390045166016e-01
5.493744015693664551e-01,5.702449679374694824e-01
5.259736776351928711e-01,4.920429885387420654e-01
3.404065370559692383e-01,4.737164974212646484e-01
5.189859867095947266e-01,4.280986785888671875e-01
5.200606584548950195e-01,3.969779908657073975e-01
5.148354768753051758e-01,2.838088274002075195e-01
5.367101430892944336e-01,7.143924832344055176e-01
5.338365435600280762e-01,7.256159186363220215e-01
5.298297405242919922e-01,7.330660820007324219e-01
5.301831364631652832e-01,7.425123453140258789e-01
5.321854352951049805e-01,7.539185881614685059e-01
5.326441526412963867e-01,7.683002948760986328e-01
5.306914448738098145e-01,7.835142016410827637e-01
5.159533023834228516e-01,8.092129230499267578e-01
5.481681227684020996e-01,6.364349126815795898e-01
5.171089768409729004e-01,6.372389197349548340e-01
2.117298096418380737e-01,3.761198818683624268e-01
4.159821569919586182e-01,4.959375858306884766e-01
3.905343711376190186e-01,4.987059831619262695e-01
3.651946783065795898e-01,4.976137876510620117e-01
3.284513056278228760e-01,4.810636639595031738e-01
4.373969435691833496e-01,4.889358282089233398e-01
3.757416605949401855e-01,4.200097322463989258e-01
4.055016338825225830e-01,4.220090508460998535e-01
3.479335010051727295e-01,4.250254631042480469e-01
3.290368914604187012e-01,4.352464675903320312e-01
3.059874176979064941e-01,4.973798394203186035e-01
4.177545607089996338e-01,8.404639363288879395e-01
3.292074203491210938e-01,4.649397730827331543e-01
1.980905383825302124e-01,4.842504262924194336e-01
2.693813145160675049e-01,4.763716459274291992e-01
3.995450139045715332e-01,6.035359501838684082e-01
5.104783773422241211e-01,6.980819106101989746e-01
5.090984106063842773e-01,7.248561382293701172e-01
4.774691760540008545e-01,7.111209034919738770e-01
4.529238045215606689e-01,7.233513593673706055e-01
4.827641546726226807e-01,7.278826236724853516e-01
4.603389799594879150e-01,7.327415943145751953e-01
4.008471667766571045e-01,7.662012577056884766e-01
5.345323085784912109e-01,6.244842410087585449e-01
5.319119095802307129e-01,6.023863554000854492e-01
2.881451845169067383e-01,4.137765169143676758e-01
4.442174732685089111e-01,5.406655073165893555e-01
4.577710926532745361e-01,6.186221837997436523e-01
4.518938064575195312e-01,6.053116917610168457e-01
3.211080431938171387e-01,6.018515229225158691e-01
5.270215272903442383e-01,5.729394555091857910e-01
3.550895750522613525e-01,3.883644044399261475e-01
3.169408440589904785e-01,3.970373272895812988e-01
2.520454525947570801e-01,3.358540534973144531e-01
4.711392521858215332e-01,4.091094136238098145e-01
4.311273694038391113e-01,4.328622519969940186e-01
3.846128284931182861e-01,7.432798743247985840e-01
1.980180144309997559e-01,7.119880914688110352e-01
4.745650887489318848e-01,6.318795680999755859e-01
4.940980076789855957e-01,6.387696862220764160e-01
4.208136200904846191e-01,7.432891726493835449e-01
4.268186688423156738e-01,7.426394224166870117e-01
2.993636727333068848e-01,3.815439045429229736e-01
4.520765841007232666e-01,6.290007829666137695e-01
4.053748548030853271e-01,3.895830810070037842e-01
4.004963934421539307e-01,3.720034956932067871e-01
3.753888309001922607e-01,2.888316214084625244e-01
2.825861573219299316e-01,3.619182109832763672e-01
3.953001797199249268e-01,3.355814218521118164e-01
2.677037119865417480e-01,4.028161466121673584e-01
2.443066239356994629e-01,3.938865363597869873e-01
5.102618336677551270e-01,7.126399874687194824e-01
4.807010293006896973e-01,7.200055122375488281e-01
4.570953547954559326e-01,7.281420826911926270e-01
4.785949885845184326e-01,6.363262534141540527e-01
4.240280985832214355e-01,7.429889440536499023e-01
4.374531805515289307e-01,7.471064925193786621e-01
4.297485053539276123e-01,7.423056960105895996e-01
4.954531192779541016e-01,6.241859793663024902e-01
4.620300531387329102e-01,7.354876399040222168e-01
4.834129810333251953e-01,7.325185537338256836e-01
5.070189833641052246e-01,7.317953705787658691e-01
4.835644960403442383e-01,8.083819746971130371e-01
5.023174285888671875e-01,7.810031175613403320e-01
5.050804018974304199e-01,7.659010291099548340e-01
5.065363049507141113e-01,7.514706254005432129e-01
5.069093704223632812e-01,7.408564686775207520e-01
4.616697728633880615e-01,7.402923107147216797e-01
4.585527777671813965e-01,7.452875375747680664e-01
4.542935192584991455e-01,7.524470090866088867e-01
4.501123428344726562e-01,7.610498070716857910e-01
4.229477345943450928e-01,6.960611939430236816e-01
1.660938560962677002e-01,5.858913064002990723e-01
5.416443347930908203e-01,6.420050263404846191e-01
4.449180066585540771e-01,7.411807179450988770e-01
4.417691826820373535e-01,7.436788678169250488e-01
5.021661520004272461e-01,6.476400494575500488e-01
4.565175771713256836e-01,6.431046128273010254e-01
4.984365999698638916e-01,6.433300971984863281e-01
4.189322590827941895e-01,5.542816519737243652e-01
3.812509775161743164e-01,5.719866156578063965e-01
4.445348381996154785e-01,6.158717870712280273e-01
3.049673438072204590e-01,3.059753179550170898e-01
3.310230076313018799e-01,3.415231406688690186e-01
3.438781499862670898e-01,3.706789612770080566e-01
4.227672815322875977e-01,7.835282087326049805e-01
4.630821943283081055e-01,3.791104555130004883e-01
4.556196331977844238e-01,3.380031585693359375e-01
4.431371092796325684e-01,2.828057706356048584e-01
3.424900770187377930e-01,4.921350479125976562e-01
